Date_Time,XRS_B_Flux,Flare_Class
2015-06-11 15:59:00,1.9011932863577385e-06,C1.9
2015-06-11 16:05:00,1.4633811815656372e-06,
2015-06-11 17:12:00,1.4502087424261845e-06,
2015-06-11 17:26:00,6.479475359810749e-06,C6.4
2015-06-11 17:31:00,3.2737304991314886e-06,
2015-06-11 17:57:00,1.7100295508498675e-06,
2015-06-11 18:00:00,2.4948001282609766e-06,C2.4
2015-06-11 18:04:00,1.969846152860555e-06,
2015-06-11 18:12:00,1.581419041940535e-06,
2015-06-11 18:16:00,1.3053110023975023e-06,
2015-06-11 18:21:00,2.105853809553082e-06,C2.1
2015-06-11 18:29:00,1.6940667819653754e-06,
2015-06-11 18:33:00,1.6338711930075078e-06,
2015-06-11 18:42:00,2.70543046099192e-06,C2.7
2015-06-11 18:49:00,2.4304299586219713e-06,
2015-06-11 18:53:00,3.2146986086445395e-06,C3.2
2015-06-11 18:57:00,2.2152182737045223e-06,
2015-06-11 18:58:00,2.047972657237551e-06,
2015-06-11 20:09:00,2.749685108938138e-06,
2015-06-11 20:16:00,4.2555047912173904e-06,C4.2
2015-06-11 20:22:00,3.5488608318701154e-06,
2015-06-11 20:50:00,3.0354572118085343e-06,
2015-06-11 22:47:00,9.75093939814542e-07,
2015-06-11 22:54:00,1.4790238083151053e-06,C1.4
2015-06-11 23:02:00,1.2869949159721727e-06,
2015-06-11 23:06:00,1.6775286439951742e-06,C1.6
2015-06-11 23:12:00,1.2812241720894235e-06,
2015-06-11 23:13:00,1.227902430400718e-06,
2015-06-11 23:59:00,9.518636261418578e-07,
2015-06-12 00:08:00,1.7651615280556143e-06,C1.7
2015-06-12 00:13:00,1.280326387131936e-06,
2015-06-12 00:42:00,1.0899241260631243e-06,
2015-06-12 00:50:00,3.1564691198582295e-06,C3.1
2015-06-12 00:55:00,1.7874834838949027e-06,
2015-06-12 01:10:00,1.0691595662137843e-06,
2015-06-12 01:47:00,1.208442199640558e-06,
2015-06-12 02:01:00,4.953451025357936e-06,C4.9
2015-06-12 02:17:00,2.8895624382130336e-06,
2015-06-12 04:32:00,1.2285274806345114e-06,
2015-06-12 04:39:00,2.791778570099268e-06,C2.7
2015-06-12 04:50:00,1.8414713167658192e-06,
2015-06-12 05:13:00,1.155124778051686e-06,
2015-06-12 07:11:00,1.7102522633649642e-06,
2015-06-12 07:21:00,3.2338732580683427e-06,C3.2
2015-06-12 07:28:00,2.285702976223547e-06,
2015-06-12 07:33:00,1.6518649772478966e-06,
2015-06-12 11:48:00,1.9404922113608336e-06,
2015-06-12 11:58:00,4.260542482370511e-06,C4.2
2015-06-12 12:05:00,3.017394192283973e-06,
2015-06-12 12:44:00,1.987502400879748e-06,
2015-06-12 13:06:00,1.6635450492685777e-06,
2015-06-12 13:13:00,2.6046984658023575e-06,C2.6
2015-06-12 13:17:00,1.8619763295646408e-06,
2015-06-12 13:19:00,1.6373297739846748e-06,
2015-06-12 13:42:00,1.3175555295674712e-06,
2015-06-12 13:48:00,1.8461173567629885e-06,C1.8
2015-06-12 13:52:00,1.50612368088332e-06,
2015-06-12 13:55:00,1.4331276361190248e-06,
2015-06-12 14:03:00,2.1650089365721215e-06,C2.1
2015-06-12 14:08:00,1.7216684682352934e-06,
2015-06-12 14:19:00,1.4412344171432778e-06,
2015-06-12 15:14:00,1.3666118547916994e-06,
2015-06-12 15:26:00,3.7602462725772057e-06,C3.7
2015-06-12 15:31:00,3.309395879114163e-06,
2015-06-12 15:34:00,5.5650757531111594e-06,C5.5
2015-06-12 15:38:00,3.3388555493729655e-06,
2015-06-12 15:39:00,2.9447053293552017e-06,
2015-06-12 19:16:00,1.095115180760331e-06,
2015-06-12 19:19:00,1.597747314008302e-06,C1.5
2015-06-12 19:23:00,1.1962126791331684e-06,
2015-06-12 20:02:00,1.0783737707242835e-06,
2015-06-12 23:27:00,1.169300958281383e-06,
2015-06-12 23:48:00,1.2542421245598234e-05,M1.2
2015-06-13 00:02:00,5.842297468916513e-06,
2015-06-13 00:16:00,2.9865216220059665e-06,
2015-06-13 00:33:00,8.434817573288456e-06,C8.4
2015-06-13 00:41:00,4.88146042698645e-06,
2015-06-13 00:47:00,2.9802922654198483e-06,
2015-06-13 01:32:00,1.470657025492983e-06,
2015-06-13 01:42:00,5.030247393733589e-06,C5.0
2015-06-13 01:50:00,2.848696794899297e-06,
2015-06-13 02:21:00,1.459807549508696e-06,
2015-06-13 02:22:00,1.441677454749879e-06,
2015-06-13 02:37:00,8.457657713734079e-06,C8.4
2015-06-13 02:44:00,4.113258455618052e-06,
2015-06-13 03:09:00,1.46802256040246e-06,
2015-06-13 04:55:00,2.5077688405872323e-06,
2015-06-13 05:02:00,3.982571342930896e-06,C3.9
2015-06-13 05:09:00,3.6539724987960653e-06,
2015-06-13 05:22:00,4.99289717481588e-06,C4.9
2015-06-13 05:28:00,4.180873020231957e-06,
2015-06-13 05:30:00,4.011901637568371e-06,
2015-06-13 05:36:00,5.434013928606873e-06,C5.4
2015-06-13 05:58:00,4.390439244161826e-06,
2015-06-13 06:03:00,3.827096861641621e-06,
2015-06-13 06:16:00,2.983666490763426e-06,
2015-06-13 06:25:00,6.234842658159323e-06,C6.2
2015-06-13 06:33:00,4.426673513080459e-06,
2015-06-13 06:49:00,3.124346449112636e-06,
2015-06-13 06:59:00,5.216375484451419e-06,C5.2
2015-06-13 07:07:00,3.7843997233721893e-06,
2015-06-13 07:16:00,3.5029102036787663e-06,
2015-06-13 07:29:00,1.9209770471206866e-05,M1.9
2015-06-13 07:48:00,9.707684512250125e-06,
2015-06-13 08:03:00,3.4692975532379933e-06,
2015-06-13 09:31:00,1.1290021575405262e-06,
2015-06-13 09:45:00,8.283235729322769e-06,C8.2
2015-06-13 09:51:00,3.2755383472249378e-06,
2015-06-13 10:22:00,1.937911520144553e-06,
2015-06-13 10:29:00,3.4299748676858144e-06,C3.4
2015-06-13 10:35:00,2.4210767151089385e-06,
2015-06-13 10:58:00,1.8238362144984421e-06,
2015-06-13 11:57:00,1.0460737485118443e-06,
2015-06-13 12:01:00,1.8830195358532364e-06,C1.8
2015-06-13 12:12:00,1.3069285387246055e-06,
2015-06-13 12:27:00,1.0921451121248538e-06,
2015-06-13 12:36:00,3.171845264660078e-06,C3.1
2015-06-13 12:41:00,2.7315070383338025e-06,
2015-06-13 12:50:00,3.1905335617921082e-06,C3.1
2015-06-13 12:54:00,2.4302910333062755e-06,
2015-06-13 12:55:00,2.3150780634750845e-06,
2015-06-13 13:12:00,2.0898908132949146e-06,
2015-06-13 13:16:00,3.009362671946292e-06,C3.0
2015-06-13 13:21:00,2.304925146745518e-06,
2015-06-13 13:23:00,1.9597143818828044e-06,
2015-06-13 14:23:00,1.7451471876483993e-06,
2015-06-13 14:37:00,7.032171197352e-06,C7.0
2015-06-13 14:46:00,3.791529024965712e-06,
2015-06-13 15:02:00,1.6808203326945659e-06,
2015-06-13 17:27:00,1.0851370007003425e-06,
2015-06-13 17:31:00,1.8475165006748284e-06,C1.8
2015-06-13 17:40:00,1.2833088476327248e-06,
2015-06-13 17:58:00,1.0674525583453942e-06,
2015-06-13 19:12:00,1.1280461649221252e-06,
2015-06-13 19:27:00,3.772719765038346e-06,C3.7
2015-06-13 19:39:00,2.252853619211237e-06,
2015-06-13 20:22:00,1.0887708867812762e-06,
2015-06-13 21:11:00,1.0432186172693036e-06,
2015-06-13 21:18:00,3.598686816985719e-06,C3.5
2015-06-13 21:33:00,2.158513325412059e-06,
2015-06-13 22:16:00,1.039195467456011e-06,
2015-06-13 23:06:00,1.3406709058472188e-06,
2015-06-13 23:14:00,3.1932459023664705e-06,C3.1
2015-06-13 23:22:00,2.0053962543897796e-06,
2015-06-14 00:32:00,2.033581722571398e-06,
2015-06-14 00:41:00,3.1108643270272296e-06,C3.1
2015-06-14 00:47:00,2.375928715991904e-06,
2015-06-14 00:51:00,2.2055296540202107e-06,
2015-06-14 00:59:00,2.9745669962721877e-05,M2.9
2015-06-14 01:10:00,1.3553165445046034e-05,
2015-06-14 01:42:00,2.234599833172979e-06,
2015-06-14 03:51:00,1.8524282268117531e-06,
2015-06-14 04:17:00,8.489728315907996e-06,C8.4
2015-06-14 04:44:00,5.064549441158306e-06,
2015-06-14 06:49:00,1.8736296851784573e-06,
2015-06-14 10:59:00,1.5366512116088415e-06,
2015-06-14 11:10:00,2.725811555137625e-06,C2.7
2015-06-14 11:23:00,1.9847764178848593e-06,
2015-06-14 11:36:00,1.5275667237801827e-06,
2015-06-14 20:25:00,9.14103793547838e-07,
2015-06-14 20:42:00,1.6860262803675141e-06,C1.6
2015-06-14 20:48:00,1.5518353393417783e-06,
2015-06-14 20:52:00,1.6894005057110917e-06,C1.6
2015-06-14 20:56:00,1.4369813925441122e-06,
2015-06-14 20:57:00,1.3784685961582e-06,
2015-06-14 21:45:00,1.1321317288093269e-06,
2015-06-14 22:03:00,1.9405217699386412e-06,C1.9
2015-06-14 22:23:00,1.4830527561571216e-06,
2015-06-14 22:40:00,1.1613318520176108e-06,
2015-06-15 00:41:00,8.842695251587429e-07,
2015-06-15 00:51:00,1.4128573866400984e-06,C1.4
2015-06-15 00:59:00,1.096846744985669e-06,
2015-06-15 03:36:00,8.745361697037879e-07,
2015-06-15 07:45:00,1.3506934237739188e-06,
2015-06-15 07:54:00,2.4386870336456923e-06,C2.4
2015-06-15 07:58:00,1.7987537148655974e-06,
2015-06-15 09:05:00,1.358666168016498e-06,
2015-06-15 10:23:00,1.0074293186335126e-06,
2015-06-15 10:32:00,3.6381386507855495e-06,C3.6
2015-06-15 10:38:00,2.10120242627454e-06,
2015-06-15 11:03:00,1.0179370519836084e-06,
2015-06-15 12:15:00,1.0680358855097438e-06,
2015-06-15 12:22:00,1.5222606180032017e-06,C1.5
2015-06-15 12:28:00,1.241030645360297e-06,
2015-06-15 12:34:00,1.1082672699558316e-06,
2015-06-15 12:40:00,1.4777206160943024e-06,C1.4
2015-06-15 12:42:00,1.4276521369538386e-06,
2015-06-15 12:56:00,1.7920700656759436e-06,C1.7
2015-06-15 13:07:00,1.586237090123177e-06,
2015-06-15 13:20:00,1.4201249314282904e-06,
2015-06-15 13:42:00,1.5255051266649389e-06,
2015-06-15 13:49:00,2.5955287128454074e-06,C2.5
2015-06-15 14:17:00,1.8807087371897069e-06,
2015-06-15 14:32:00,1.5379638398371753e-06,
2015-06-15 14:39:00,1.4222014215192758e-06,
2015-06-15 14:42:00,1.991539647860918e-06,C1.9
2015-06-15 14:48:00,1.6155929642991396e-06,
2015-06-15 15:19:00,1.3962456932858913e-06,
2015-06-15 21:00:00,1.6759182699388475e-06,
2015-06-15 21:19:00,3.6798278415517416e-06,C3.6
2015-06-15 21:30:00,2.547770236560609e-06,
2015-06-15 21:47:00,1.6808498912723735e-06,
2015-06-16 06:10:00,1.2889336176158395e-06,
2015-06-16 06:21:00,1.9686353880388197e-06,C1.9
2015-06-16 06:24:00,1.9262324713054113e-06,
2015-06-16 06:30:00,1.9544377209967934e-06,C1.9
2015-06-16 06:39:00,1.9113513189950027e-06,
2015-06-16 06:40:00,1.9030454723178991e-06,
2015-06-16 20:08:00,1.6567258853683597e-06,
2015-06-16 20:16:00,2.6994960080628516e-06,C2.6
2015-06-16 20:23:00,2.1121186364325695e-06,
2015-06-16 23:17:00,1.2805282949557295e-06,
2015-06-16 23:49:00,4.511593033384997e-06,C4.5
2015-06-16 23:55:00,4.436191829881864e-06,
2015-06-17 00:02:00,4.548335255094571e-06,C4.5
2015-06-17 00:06:00,4.3998684304824565e-06,
2015-06-17 00:07:00,4.375081061880337e-06,
2015-06-17 13:43:00,1.4121471849648515e-06,
2015-06-17 13:48:00,2.01350167117198e-06,C2.0
2015-06-17 13:53:00,1.4586900078938925e-06,
2015-06-17 13:56:00,1.3644752243635594e-06,
2015-06-17 16:41:00,8.399581474805018e-07,
2015-06-17 16:46:00,1.4435146340474603e-06,C1.4
2015-06-17 16:50:00,9.314087492384715e-07,
2015-06-17 16:56:00,8.116231811072794e-07,
2015-06-17 22:13:00,9.75663169811014e-07,
2015-06-17 22:23:00,2.7344212867319584e-06,C2.7
2015-06-17 22:30:00,1.877493900792615e-06,
2015-06-17 22:34:00,2.3005718503554817e-06,C2.3
2015-06-17 22:38:00,1.8940103245768114e-06,
2015-06-17 22:39:00,1.8799596546159592e-06,
2015-06-17 22:53:00,7.567437023681123e-06,C7.5
2015-06-17 22:57:00,4.085934506292688e-06,
2015-06-17 23:25:00,1.8662854017748032e-06,
2015-06-18 00:06:00,1.2622505209947121e-06,
2015-06-18 00:09:00,1.689165515017521e-06,C1.6
2015-06-18 00:16:00,1.460465455238591e-06,
2015-06-18 00:17:00,1.4413232065635384e-06,
2015-06-18 00:23:00,1.037702622852521e-05,M1.0
2015-06-18 00:29:00,5.1862803047697525e-06,
2015-06-18 00:57:00,6.572375241375994e-06,
2015-06-18 01:27:00,1.841550511016976e-05,M1.8
2015-06-18 01:52:00,1.216433520312421e-05,
2015-06-18 02:15:00,6.745499831595225e-06,
2015-06-18 05:46:00,1.8417157434669207e-06,
2015-06-18 05:51:00,4.027029717690311e-06,C4.0
2015-06-18 06:12:00,2.5914200705301482e-06,
2015-06-18 07:27:00,1.716890551506367e-06,
2015-06-18 08:41:00,1.2400454352246015e-06,
2015-06-18 08:51:00,1.979713488253765e-06,C1.9
2015-06-18 08:57:00,1.9395426988921827e-06,
2015-06-18 09:02:00,2.2005274331604596e-06,C2.2
2015-06-18 09:06:00,1.8499956695450237e-06,
2015-06-18 09:07:00,1.7568146404300933e-06,
2015-06-18 09:41:00,1.1277784324192908e-06,
2015-06-18 09:44:00,1.6574043684158823e-06,C1.6
2015-06-18 09:48:00,1.2898500472147134e-06,
2015-06-18 09:52:00,1.0853624416995444e-06,
2015-06-18 09:58:00,9.806095704334439e-07,
2015-06-18 10:09:00,1.635731337046309e-06,C1.6
2015-06-18 10:23:00,1.257946223631734e-06,
2015-06-18 10:33:00,1.1604824976529926e-06,
2015-06-18 10:37:00,1.539305912956479e-06,C1.5
2015-06-18 10:47:00,1.3047962283962988e-06,
2015-06-18 13:05:00,2.029349388976698e-06,
2015-06-18 13:10:00,5.095201686344808e-06,C5.0
2015-06-18 13:16:00,3.258092192481854e-06,
2015-06-18 13:36:00,2.0184481854812475e-06,
2015-06-18 14:02:00,1.4284751159721054e-06,
2015-06-18 14:07:00,2.519159579605912e-06,C2.5
2015-06-18 14:22:00,1.8477893490853603e-06,
2015-06-18 15:36:00,1.7446154743083753e-06,
2015-06-18 15:50:00,2.9961993277538568e-06,C2.9
2015-06-18 16:03:00,2.3580785182275577e-06,
2015-06-18 23:26:00,2.2893304958415683e-06,
2015-06-18 23:37:00,3.4587296795507427e-06,C3.4
2015-06-18 23:42:00,3.1140380087890662e-06,
2015-06-18 23:50:00,3.4591753319546115e-06,C3.4
2015-06-18 23:54:00,3.198394097125856e-06,
2015-06-18 23:59:00,3.0448661618720507e-06,
2015-06-19 01:11:00,2.7197743293072563e-06,
2015-06-19 01:19:00,4.0114682633429766e-06,C4.0
2015-06-19 01:27:00,3.291210759925889e-06,
2015-06-19 01:40:00,2.7488533760333667e-06,
2015-06-19 02:44:00,1.4961017313908087e-06,
2015-06-19 03:05:00,2.351194780203514e-06,C2.3
2015-06-19 03:07:00,2.3305774448090233e-06,
2015-06-19 03:14:00,3.0077615065238206e-06,C3.0
2015-06-19 03:18:00,2.4276516796817305e-06,
2015-06-19 03:20:00,2.2697113308822736e-06,
2015-06-19 04:08:00,1.6070623587438604e-06,
2015-06-19 04:19:00,2.4751418550295057e-06,C2.4
2015-06-19 04:34:00,1.9978253931185463e-06,
2015-06-19 04:41:00,1.6552100987610174e-06,
2015-06-19 06:25:00,1.103781414713012e-06,
2015-06-19 06:33:00,1.6912886167119723e-06,C1.6
2015-06-19 06:47:00,1.3528435829357477e-06,
2015-06-19 08:11:00,1.0932693612630828e-06,
2015-06-19 08:28:00,1.1402015616113204e-06,
2015-06-19 08:36:00,1.775255213942728e-06,C1.7
2015-06-19 08:44:00,1.4062950413062936e-06,
2015-06-19 09:16:00,1.2335382280070917e-06,
2015-06-19 09:27:00,1.1657822142296936e-05,M1.1
2015-06-19 09:39:00,5.787966983916704e-06,
2015-06-19 10:10:00,1.2229180583744892e-06,
2015-06-19 10:19:00,1.189824502034753e-06,
2015-06-19 10:33:00,2.386697815381922e-06,C2.3
2015-06-19 10:37:00,2.2480382995127e-06,
2015-06-19 10:44:00,2.6420457288622856e-06,C2.6
2015-06-19 10:51:00,2.3465402136935154e-06,
2015-06-19 10:54:00,2.23194570025953e-06,
2015-06-19 15:30:00,1.064588218468998e-06,
2015-06-19 15:35:00,2.590264102764195e-06,C2.5
2015-06-19 15:40:00,1.4056461168365786e-06,
2015-06-19 16:43:00,9.796223139346694e-07,
2015-06-19 17:36:00,8.718672006580164e-07,
2015-06-19 17:42:00,1.646514988351555e-06,C1.6
2015-06-19 17:46:00,1.1106595820820075e-06,
2015-06-19 17:54:00,9.240468443749705e-07,
2015-06-19 18:03:00,2.205860255344305e-06,C2.2
2015-06-19 18:08:00,1.4099288137003896e-06,
2015-06-19 18:16:00,9.62712192631443e-07,
2015-06-19 19:49:00,1.1101404879809706e-06,
2015-06-19 19:54:00,1.5156982726693968e-06,C1.5
2015-06-19 19:58:00,1.2393090855766786e-06,
2015-06-19 20:13:00,1.0926204367933678e-06,
2015-06-20 02:35:00,7.999677791303839e-07,
2015-06-20 02:42:00,3.2371428915212164e-06,C3.2
2015-06-20 02:46:00,1.2489709888541256e-06,
2015-06-20 06:21:00,1.4445515716943191e-06,
2015-06-20 06:48:00,1.4485217434412334e-05,M1.4
2015-06-20 07:11:00,7.525542969233356e-06,
2015-06-20 09:09:00,1.4802665191382403e-06,
2015-06-20 11:02:00,1.175546685772133e-06,
2015-06-20 11:20:00,2.2930692011868814e-06,C2.2
2015-06-20 11:27:00,1.6445661685793311e-06,
2015-06-20 12:06:00,1.1294753221591236e-06,
2015-06-20 14:42:00,7.882876502662839e-07,
2015-06-20 14:50:00,1.143590907304315e-06,C1.1
2015-06-20 14:56:00,9.241744010068942e-07,
2015-06-20 15:50:00,7.718750225649273e-07,
2015-06-20 19:01:00,8.634294204057369e-07,
2015-06-20 19:12:00,1.810371145438694e-06,C1.8
2015-06-20 19:21:00,1.2831330877816072e-06,
2015-06-20 20:15:00,8.735521532798884e-07,
2015-06-20 21:56:00,7.692102599321515e-07,
2015-06-20 22:07:00,1.3155863598512951e-06,C1.3
2015-06-20 22:20:00,1.1146805718453834e-06,
2015-06-20 22:27:00,1.4647494026576169e-06,C1.4
2015-06-20 22:34:00,1.2845995343013783e-06,
2015-06-20 22:39:00,1.0783426205307478e-06,
2015-06-21 01:02:00,9.140985071098839e-07,
2015-06-21 01:05:00,1.3255828434921568e-06,C1.3
2015-06-21 01:08:00,1.1424509693824803e-06,
2015-06-21 01:42:00,2.9075257771182805e-05,M2.9
2015-06-21 02:01:00,1.422405694029294e-05,
2015-06-21 02:07:00,1.3826935173710808e-05,
2015-06-21 02:36:00,3.849458153126761e-05,M3.8
2015-06-21 03:02:00,2.5683886633487418e-05,
2015-06-21 03:24:00,1.4283365999290254e-05,
2015-06-21 09:33:00,1.5961564940880635e-06,
2015-06-21 09:44:00,5.5415741371689364e-05,M5.5
2015-06-21 09:51:00,2.1127429135958664e-05,
2015-06-21 11:34:00,1.621593128220411e-06,
2015-06-21 13:27:00,8.857880402501905e-07,
2015-06-21 13:33:00,1.9284241261630086e-06,C1.9
2015-06-21 13:37:00,1.2544930996227777e-06,
2015-06-21 14:21:00,8.779624067756231e-07,
2015-06-21 14:29:00,8.191727829398587e-07,
2015-06-21 14:32:00,1.9989888642157894e-06,C1.9
2015-06-21 14:36:00,1.1545203051355202e-06,
2015-06-21 15:59:00,8.961313824329409e-07,
2015-06-21 16:18:00,2.7605506147665437e-06,C2.7
2015-06-21 16:22:00,2.6630655156623106e-06,
2015-06-21 16:36:00,3.650030976132257e-06,C3.6
2015-06-21 16:52:00,3.0449516543740174e-06,
2015-06-21 17:13:00,2.5822134830377763e-06,
2015-06-21 18:05:00,2.0241659512976184e-06,
2015-06-21 18:20:00,1.633840838621836e-05,M1.6
2015-06-21 18:29:00,8.039342901611235e-06,
2015-06-21 19:22:00,1.9905533008568455e-06,
2015-06-21 20:09:00,1.405511966368067e-06,
2015-06-21 20:13:00,2.1501809897017665e-06,C2.1
2015-06-21 20:17:00,1.5871931964284158e-06,
2015-06-21 20:25:00,1.6023858506741817e-06,
2015-06-21 20:36:00,3.1371462227980373e-06,C3.1
2015-06-21 20:46:00,2.1831447156728245e-06,
2015-06-21 21:00:00,1.5748728401376866e-06,
2015-06-21 22:25:00,7.469120646419469e-07,
2015-06-21 22:40:00,9.34620311454637e-06,C9.3
2015-06-21 22:56:00,4.694488325185375e-06,
2015-06-22 05:09:00,1.9124936443404295e-06,
2015-06-22 05:19:00,1.0760535587905906e-05,M1.0
2015-06-22 05:40:00,6.2373442233365495e-06,
2015-06-22 06:23:00,1.9413478185015265e-06,
2015-06-22 07:35:00,1.2147446568633313e-06,
2015-06-22 07:40:00,2.255688514196663e-06,C2.2
2015-06-22 07:50:00,1.6555928823436261e-06,
2015-06-22 08:27:00,1.1665875945254811e-06,
2015-06-22 17:19:00,1.731253746584116e-06,
2015-06-22 17:27:00,5.581262485065963e-06,C5.5
2015-06-22 17:34:00,3.3646456358837895e-06,
2015-06-22 17:36:00,3.0979508665041067e-06,
2015-06-22 18:03:00,8.044615969993174e-05,M8.0
2015-06-22 18:08:00,7.787599315633997e-05,
2015-06-22 18:23:00,9.459041757509112e-05,M9.4
2015-06-22 18:33:00,8.434933988610283e-05,
2015-06-22 18:37:00,7.7184391557239e-05,
2015-06-23 03:15:00,9.871017709883745e-07,
2015-06-23 03:21:00,1.699196218396537e-06,C1.6
2015-06-23 03:23:00,1.6569490526308073e-06,
2015-06-23 03:30:00,1.846365080382384e-06,C1.8
2015-06-23 03:38:00,1.637551463318232e-06,
2015-06-23 03:39:00,1.5716412917754496e-06,
2015-06-23 07:52:00,7.721322958786914e-07,
2015-06-23 07:59:00,1.1068397043345612e-06,C1.1
2015-06-23 08:09:00,9.101300975089543e-07,
2015-06-23 08:25:00,7.585617822769564e-07,
2015-06-23 10:37:00,7.474181416000647e-07,
2015-06-23 10:42:00,9.895675248117186e-07,B9.8
2015-06-23 10:48:00,8.266954978353169e-07,
2015-06-23 10:54:00,7.30356646272412e-07,
2015-06-23 11:59:00,6.248899353522575e-07,
2015-06-23 12:04:00,8.395003305849968e-07,B8.3
2015-06-23 12:08:00,7.771504328957235e-07,
2015-06-23 12:19:00,2.7590972422331106e-06,C2.7
2015-06-23 12:40:00,1.6818059975776123e-06,
2015-06-23 14:30:00,7.637529506610008e-07,
2015-06-23 15:15:00,6.935428018550738e-07,
2015-06-23 15:19:00,1.136347009378369e-06,C1.1
2015-06-23 15:24:00,8.3655868365895e-07,
2015-06-23 15:32:00,6.673275265711709e-07,
2015-06-23 17:02:00,6.41112251287268e-07,
2015-06-23 17:11:00,9.334642641078972e-07,B9.3
2015-06-23 17:15:00,8.549872063667863e-07,
2015-06-23 17:19:00,1.0849547606994747e-06,C1.0
2015-06-23 17:23:00,8.130687660923286e-07,
2015-06-23 17:24:00,7.712541219007107e-07,
2015-06-23 20:25:00,5.707723289560818e-07,
2015-06-23 20:30:00,8.199470471481618e-07,B8.1
2015-06-23 20:37:00,6.43578061954031e-07,
2015-06-23 20:37:00,6.43578061954031e-07,
2015-06-23 20:42:00,8.879509323378443e-07,B8.8
2015-06-23 20:47:00,7.131393431336619e-07,
2015-06-23 20:49:00,6.380235504366283e-07,
2015-06-24 01:07:00,7.694609962527466e-07,
2015-06-24 01:14:00,1.556827101012459e-06,C1.5
2015-06-24 01:22:00,1.0542771633481607e-06,
2015-06-24 01:47:00,7.472688707821362e-07,
2015-06-24 02:37:00,6.762800808246539e-07,
2015-06-24 02:41:00,9.257142892238335e-07,B9.2
2015-06-24 02:53:00,7.607182510582788e-07,
2015-06-24 02:53:00,7.607182510582788e-07,
2015-06-24 03:02:00,1.345417899756285e-06,C1.3
2015-06-24 03:09:00,1.027979692480585e-06,
2015-06-24 04:46:00,9.364858897242812e-07,
2015-06-24 04:52:00,1.4095285223447718e-06,C1.4
2015-06-24 04:56:00,1.1212904382773559e-06,
2015-06-24 05:51:00,9.545251486997586e-07,
2015-06-24 09:56:00,6.399420726665994e-07,
2015-06-24 10:02:00,1.2977892538401647e-06,C1.2
2015-06-24 10:06:00,6.910747742949752e-07,
2015-06-24 10:19:00,6.054210075490118e-07,
2015-06-24 12:25:00,6.954872446840454e-07,
2015-06-24 12:29:00,1.5651198737032246e-06,C1.5
2015-06-24 12:33:00,7.943784794406383e-07,
2015-06-24 13:22:00,6.407207138181548e-07,
2015-06-24 15:07:00,6.460546160269587e-07,
2015-06-24 15:29:00,8.115766831906512e-06,C8.1
2015-06-24 15:41:00,4.145929324295139e-06,
2015-06-24 17:29:00,6.592790668946691e-07,
2015-06-24 21:58:00,8.397533406423463e-07,
2015-06-24 22:07:00,1.2216091818118002e-06,C1.2
2015-06-24 22:15:00,1.0033434136857977e-06,
2015-06-24 22:20:00,8.462898790639883e-07,
2015-06-25 01:11:00,7.634889698238112e-07,
2015-06-25 01:20:00,1.8934313175122952e-06,C1.8
2015-06-25 01:26:00,1.1738485454770853e-06,
2015-06-25 01:42:00,7.605040650560113e-07,
2015-06-25 07:33:00,5.947769636804878e-07,
2015-06-25 07:46:00,1.1550306453500525e-06,C1.1
2015-06-25 07:53:00,7.919104518805398e-07,
2015-06-25 07:57:00,6.840688797637995e-07,
2015-06-25 08:16:00,0.00011346578685333952,X1.1
2015-06-25 09:06:00,5.5939653975656256e-05,
2015-06-25 19:11:00,7.185856247815536e-07,
2015-06-26 04:30:00,5.130760314386862e-07,
2015-06-26 04:36:00,8.368689918825112e-07,B8.3
2015-06-26 04:40:00,6.044054430276447e-07,
2015-06-26 04:46:00,4.906199819743051e-07,
2015-06-26 05:05:00,4.902998966826999e-07,
2015-06-26 05:14:00,1.0915636039499077e-06,C1.0
2015-06-26 05:21:00,6.547292059622123e-07,
2015-06-26 05:23:00,5.597443646365718e-07,
2015-06-26 05:27:00,2.1883690806134837e-06,C2.1
2015-06-26 05:31:00,9.584108511262457e-07,
2015-06-26 05:43:00,5.25729376477102e-07,
2015-06-26 05:43:00,5.25729376477102e-07,
2015-06-26 05:47:00,1.0200296856055502e-06,C1.0
2015-06-26 05:56:00,7.470017067134904e-07,
2015-06-26 06:01:00,6.667985985586711e-07,
2015-06-26 06:06:00,2.385584821240627e-06,C2.3
2015-06-26 06:10:00,9.608766049495898e-07,
2015-06-26 06:23:00,6.487593964266125e-07,
2015-06-26 06:37:00,5.136599838806433e-07,
2015-06-26 06:42:00,1.688285124146205e-06,C1.6
2015-06-26 06:46:00,9.3544008450408e-07,
2015-06-26 07:18:00,4.7029669758558157e-07,
2015-06-26 08:40:00,4.5084721023158636e-07,
2015-06-26 08:45:00,8.111512102004781e-07,B8.1
2015-06-26 08:58:00,5.903590931666258e-07,
2015-06-26 08:58:00,5.903590931666258e-07,
2015-06-26 09:03:00,1.2026539479847997e-06,C1.2
2015-06-26 09:07:00,7.942410888972518e-07,
2015-06-26 09:09:00,5.70658698961779e-07,
2015-06-26 15:56:00,5.80945823003276e-07,
2015-06-26 16:04:00,1.0963653949147556e-06,C1.0
2015-06-26 16:10:00,7.49303126212908e-07,
2015-06-26 16:30:00,5.701568852600758e-07,
2015-06-26 20:03:00,5.192404728404654e-07,
2015-06-26 20:10:00,8.362893026969687e-07,B8.3
2015-06-26 20:14:00,5.950311106062145e-07,
2015-06-26 20:20:00,5.082093252894992e-07,
2015-06-26 20:31:00,4.860171998188889e-07,
